Timestamp,X_Mag_Raw,Y_Mag_Raw,Z_Mag_Raw
731,-0.238686,-0.191971,-0.09927
732,-0.242336,-0.108759,-0.065693
733,-0.20146,-0.051825,-0.040146
734,-0.156204,-0.010949,0.00146
735,-0.111679,0.00219,0.029197
736,-0.056204,-0.00219,0.043796
737,0.013869,-0.034307,0.051095
738,0.051825,-0.068613,0.052555
739,0.088321,-0.127007,0.040876
740,0.10146,-0.186861,0.030657
741,0.10073,-0.253285,0.023358
742,0.091971,-0.287591,0.027007
743,0.081752,-0.308759,0.017518
744,0.048175,-0.353285,0.00292
745,-0.012409,-0.39781,-0.014599
746,-0.063504,-0.411679,-0.026277
747,-0.148175,-0.417518,-0.028467
748,-0.2,-0.418248,-0.00438
749,-0.285401,-0.367883,0.021898
750,-0.327007,-0.305109,0.025547
751,-0.324818,-0.30438,0.023358
752,-0.338686,-0.277372,0.042336
753,-0.345985,-0.235766,0.053285
754,-0.341606,-0.178102,0.051825
755,-0.321898,-0.124088,0.047445
756,-0.289781,-0.072993,0.053285
757,-0.219708,-0.016788,0.059854
758,-0.118978,0.008029,0.058394
759,-0.024818,-0.010219,0.053285
760,0.052555,-0.066423,0.046715
761,0.09854,-0.148175,0.043066
762,0.108029,-0.224818,0.037956
763,0.10073,-0.253285,0.017518
764,0.087591,-0.289051,0.00438
765,0.047445,-0.354745,0.00365
766,0.008029,-0.394891,0.007299
767,-0.024818,-0.410219,-0.00292
768,-0.089781,-0.432117,-0.00219
769,-0.156934,-0.424088,-0.019708
770,-0.20292,-0.407299,-0.023358
771,-0.251825,-0.386861,-0.006569
772,-0.290511,-0.353285,0.00219
773,-0.329197,-0.288321,0.016058
774,-0.340146,-0.184672,0.030657
775,-0.318248,-0.113139,0.043796
776,-0.286861,-0.067153,0.058394
777,-0.243066,-0.029197,0.075912
778,-0.189051,-0.00073,0.081752
779,-0.127007,0.010949,0.068613
780,-0.09781,0.009489,0.064964
781,-0.054015,0.00073,0.054015
782,-0.013139,-0.014599,0.054015
783,0.020438,-0.033577,0.069343
784,0.044526,-0.058394,0.09781
785,0.070073,-0.089781,0.10219
786,0.092701,-0.130657,0.094891
787,0.106569,-0.180292,0.091241
788,0.108759,-0.234307,0.081752
789,0.10365,-0.269343,0.080292
790,0.082482,-0.321898,0.09708
791,0.014599,-0.40146,0.090511
792,-0.029927,-0.429197,0.081752
793,-0.071533,-0.441606,0.084672
794,-0.108029,-0.447445,0.075912
795,-0.167883,-0.444526,0.058394
796,-0.214599,-0.424818,0.032847
797,-0.246715,-0.4,0.009489
798,-0.270073,-0.365693,-0.016788
799,-0.286861,-0.324818,-0.035766
800,-0.275182,-0.223358,-0.078832
801,-0.224818,-0.158394,-0.10365
802,-0.177372,-0.10073,-0.09708
803,-0.146715,-0.044526,-0.058394
804,-0.125547,-0.020438,-0.027737
805,-0.115328,-0.007299,-0.005839
806,-0.083212,0.00073,0.026277
807,-0.055474,0.00073,0.064964
808,-0.027007,-0.009489,0.089051
809,-0.009489,-0.031387,0.136496
810,-0.00073,-0.059854,0.177372
811,0.044526,-0.133577,0.194161
812,0.094161,-0.209489,0.149635
813,0.10365,-0.245255,0.108759
814,0.10219,-0.275912,0.067883
815,0.092701,-0.287591,0.020438
816,0.085401,-0.278102,-0.009489
817,0.086131,-0.257664,-0.019708
818,0.090511,-0.228467,-0.018978
819,0.09562,-0.19927,-0.010219
820,0.09708,-0.179562,-0.00292
821,0.09854,-0.181752,0.0
822,0.10365,-0.191971,0.012409
823,0.110219,-0.20438,0.040146
824,0.108029,-0.184672,0.050365
825,0.106569,-0.179562,0.037956
826,0.105109,-0.179562,0.032117
827,0.105109,-0.178832,0.031387
828,0.106569,-0.192701,0.035766
829,0.108029,-0.215328,0.036496
830,0.105109,-0.221898,0.025547
831,0.10219,-0.232117,0.018978
832,0.10219,-0.237226,0.021168
833,0.10365,-0.232847,0.027737
834,0.105109,-0.229927,0.031387
835,0.106569,-0.232117,0.047445
836,0.108759,-0.236496,0.070073
837,0.105109,-0.254015,0.083942
838,0.093431,-0.30073,0.085401
839,0.083942,-0.319708,0.083942
840,0.075912,-0.332847,0.094161
841,0.067153,-0.340876,0.108759
842,0.048905,-0.358394,0.126277
843,0.044526,-0.352555,0.148175
844,0.035036,-0.362044,0.149635
845,0.033577,-0.354015,0.162774
846,0.038686,-0.344526,0.165693
847,0.028467,-0.342336,0.183212
848,0.010219,-0.343066,0.19854
849,-0.013139,-0.366423,0.19635
850,-0.038686,-0.388321,0.191971
851,-0.083212,-0.39927,0.19781
852,-0.114599,-0.385401,0.218978
853,-0.125547,-0.363504,0.238686
854,-0.143796,-0.348175,0.248905
855,-0.146715,-0.328467,0.258394
856,-0.119708,-0.30219,0.271533
857,-0.094161,-0.281022,0.275182
858,-0.110219,-0.263504,0.281022
859,-0.113869,-0.217518,0.285401
860,-0.118978,-0.205839,0.285401
861,-0.151095,-0.19562,0.283212
862,-0.160584,-0.181752,0.280292
863,-0.167883,-0.175912,0.280292
864,-0.184672,-0.172263,0.274453
865,-0.179562,-0.160584,0.272263
866,-0.160584,-0.117518,0.259124
867,-0.10219,-0.063504,0.227737
868,-0.056934,-0.038686,0.190511
869,-0.016788,-0.035036,0.159124
870,0.014599,-0.043796,0.134307
871,0.032117,-0.049635,0.113139
872,0.048905,-0.064964,0.106569
873,0.053285,-0.072993,0.115328
874,0.034307,-0.050365,0.10292
875,-0.00292,-0.022628,0.09781
876,-0.030657,-0.008029,0.09635
877,-0.059124,0.00146,0.074453
878,-0.088321,0.006569,0.051095
879,-0.127737,0.005109,0.037956
880,-0.154745,-0.00438,0.018978
881,-0.181752,-0.018248,-0.00219
882,-0.20292,-0.032117,-0.014599
883,-0.223358,-0.047445,-0.019708
884,-0.240146,-0.062774,-0.022628
885,-0.270803,-0.09562,-0.029927
886,-0.279562,-0.118248,-0.037226
887,-0.273723,-0.142336,-0.059124
888,-0.272993,-0.167153,-0.070803
889,-0.281752,-0.183212,-0.067883
890,-0.290511,-0.237956,-0.062774
891,-0.282482,-0.310949,-0.048175
892,-0.267153,-0.364234,-0.018978
893,-0.260584,-0.391971,0.018248
894,-0.242336,-0.416058,0.092701
895,-0.224088,-0.408759,0.146715
896,-0.221168,-0.394891,0.177372
897,-0.218248,-0.374453,0.20365
898,-0.212409,-0.347445,0.229927
899,-0.212409,-0.316788,0.246715
900,-0.218978,-0.275912,0.257664
901,-0.172263,-0.259124,0.276642
902,-0.158394,-0.243066,0.280292
903,-0.156934,-0.224818,0.281022
904,-0.159854,-0.20292,0.280292
905,-0.163504,-0.173723,0.276642
906,-0.166423,-0.146715,0.268613
907,-0.170803,-0.121898,0.259124
908,-0.167883,-0.09562,0.244526
909,-0.164964,-0.073723,0.229927
910,-0.160584,-0.043796,0.20146
911,-0.160584,-0.010219,0.147445
912,-0.159854,0.00365,0.088321
913,-0.164964,0.00073,0.043066
914,-0.170073,-0.013869,-0.00146
915,-0.175912,-0.030657,-0.030657
916,-0.185401,-0.050365,-0.051825
917,-0.193431,-0.078832,-0.077372
918,-0.186131,-0.127737,-0.108759
919,-0.161314,-0.09927,-0.09927
920,-0.190511,-0.113139,-0.09854
921,-0.217518,-0.136496,-0.09708
922,-0.227007,-0.164964,-0.10292
923,-0.194891,-0.173723,-0.118978
924,-0.169343,-0.172263,-0.126277
925,-0.132117,-0.178832,-0.134307
926,-0.094161,-0.184672,-0.135766
927,-0.061314,-0.190511,-0.132117
928,-0.027737,-0.209489,-0.122628
929,-0.031387,-0.228467,-0.124818
930,-0.00438,-0.235036,-0.113139
931,0.019708,-0.223358,-0.1
932,0.041606,-0.20365,-0.082482
933,0.067883,-0.186131,-0.052555
934,0.079562,-0.167153,-0.031387
935,0.089051,-0.160584,-0.007299
936,0.088321,-0.126277,0.021168
937,0.086131,-0.114599,0.037226
938,0.075912,-0.089051,0.067883
939,0.040146,-0.052555,0.10146
940,-0.00438,-0.027007,0.136496
941,-0.034307,-0.028467,0.166423
942,-0.043066,-0.035766,0.186861
943,-0.059124,-0.044526,0.206569
944,-0.080292,-0.065693,0.230657
945,-0.09708,-0.090511,0.251825
946,-0.105839,-0.111679,0.264964
947,-0.113869,-0.130657,0.274453
948,-0.122628,-0.153285,0.281022
949,-0.131387,-0.176642,0.287591
950,-0.135766,-0.191971,0.289051
951,-0.135766,-0.213139,0.291241
952,-0.127007,-0.232847,0.289781
953,-0.123358,-0.250365,0.287591
954,-0.110949,-0.276642,0.281752
955,-0.086131,-0.291971,0.274453
956,-0.052555,-0.30438,0.260584
957,-0.016788,-0.318978,0.236496
958,0.00292,-0.322628,0.220438
959,0.019708,-0.333577,0.20073
960,0.031387,-0.340876,0.181752
961,0.037226,-0.355474,0.158394
962,0.046715,-0.355474,0.140876
963,0.015328,-0.363504,0.175182
964,0.048905,-0.356204,0.135036
965,0.053285,-0.356204,0.121168
966,0.062774,-0.354745,0.086861
967,0.071533,-0.343796,0.081022
968,0.077372,-0.333577,0.072263
969,0.072263,-0.336496,0.033577
970,0.067153,-0.331387,0.008759
971,0.062774,-0.320438,-0.017518
972,0.062044,-0.308029,-0.028467
973,0.059854,-0.287591,-0.044526
974,0.061314,-0.244526,-0.058394
975,0.057664,-0.205109,-0.063504
976,0.062044,-0.20365,-0.060584
977,0.064964,-0.174453,-0.051825
978,0.057664,-0.124088,-0.033577
979,0.051825,-0.09781,-0.018248
980,0.045985,-0.061314,0.035766
981,0.024088,-0.039416,0.067153
982,-0.016788,-0.014599,0.083212
983,-0.072993,-0.00146,0.118248
984,-0.107299,-0.008029,0.146715
985,-0.113869,-0.024088,0.175912
986,-0.121898,-0.028467,0.182482
987,-0.130657,-0.027007,0.180292
988,-0.139416,-0.025547,0.172993
989,-0.160584,-0.020438,0.159854
990,-0.152555,-0.008759,0.136496
991,-0.133577,0.00438,0.077372
992,-0.120438,-0.00292,0.016788
993,-0.105839,-0.030657,-0.038686
994,-0.088321,-0.082482,-0.089781
995,-0.093431,-0.128467,-0.117518
996,-0.081022,-0.162774,-0.127007
997,-0.062044,-0.187591,-0.128467
998,-0.041606,-0.205839,-0.126277
999,-0.011679,-0.239416,-0.114599
1000,0.030657,-0.272263,-0.085401
1001,0.055474,-0.287591,-0.056204
1002,0.072263,-0.289781,-0.035036
1003,0.086861,-0.283212,-0.008759
1004,0.091241,-0.283212,-0.00146
1005,0.09562,-0.240876,-0.009489
1006,0.089051,-0.20365,-0.029197
1007,0.054745,-0.149635,-0.061314
1008,0.031387,-0.112409,-0.063504
1009,-0.025547,-0.056204,-0.056204
1010,-0.085401,-0.018248,-0.032847
1011,-0.145985,-0.00219,0.00292
1012,-0.20438,-0.006569,0.047445
1013,-0.229197,-0.018248,0.10146
1014,-0.224088,-0.027737,0.146715
1015,-0.212409,-0.048175,0.191971
1016,-0.19708,-0.071533,0.222628
1017,-0.185401,-0.09708,0.245255
1018,-0.170073,-0.128467,0.264964
1019,-0.139416,-0.177372,0.283212
1020,-0.075182,-0.205839,0.280292
1021,0.00438,-0.190511,0.245985
1022,0.064964,-0.172993,0.187591
1023,0.089781,-0.161314,0.138686
1024,0.09927,-0.156204,0.093431
1025,0.09927,-0.154015,0.086861
1026,0.09854,-0.161314,0.108029
1027,0.083942,-0.164234,0.153285
1028,0.054745,-0.158394,0.19635
1029,-0.022628,-0.181022,0.259124
1030,-0.089781,-0.206569,0.281752
1031,-0.138686,-0.221168,0.284672
1032,-0.176642,-0.230657,0.280292
1033,-0.19781,-0.233577,0.275182
1034,-0.219708,-0.231387,0.267153
1035,-0.248175,-0.233577,0.254015
1036,-0.271533,-0.241606,0.239416
1037,-0.294891,-0.245255,0.217518
1038,-0.308759,-0.238686,0.20292
1039,-0.321168,-0.228467,0.186861
1040,-0.329197,-0.215328,0.172993
1041,-0.334307,-0.20146,0.161314
1042,-0.340146,-0.177372,0.137226
1043,-0.339416,-0.151825,0.105109
1044,-0.340146,-0.150365,0.10146
1045,-0.340876,-0.149635,0.076642
1046,-0.342336,-0.155474,0.066423
1047,-0.341606,-0.157664,0.046715
1048,-0.343796,-0.165693,0.046715
1049,-0.348175,-0.181752,0.059124
1050,-0.351095,-0.205109,0.052555
1051,-0.349635,-0.217518,0.035036
1052,-0.349635,-0.243066,0.043066
1053,-0.340876,-0.285401,0.032117
1054,-0.323358,-0.323358,0.019708
1055,-0.290511,-0.363504,0.00146
1056,-0.256934,-0.389781,-0.008759
1057,-0.216788,-0.411679,-0.016788
1058,-0.194161,-0.418978,-0.021168
1059,-0.192701,-0.417518,-0.021168
1060,-0.226277,-0.405109,-0.018978
1061,-0.275912,-0.359124,-0.025547
1062,-0.30146,-0.30438,-0.039416
1063,-0.310219,-0.256934,-0.045985
1064,-0.30146,-0.19927,-0.056934
1065,-0.283942,-0.151825,-0.062044
1066,-0.267153,-0.116058,-0.059854
1067,-0.250365,-0.089051,-0.052555
1068,-0.229927,-0.062774,-0.043066
1069,-0.191241,-0.033577,-0.032847
1070,-0.144526,-0.015328,-0.025547
1071,-0.083212,-0.012409,-0.019708
1072,-0.031387,-0.029197,-0.021898
1073,0.006569,-0.045985,-0.017518
1074,0.058394,-0.081752,0.010949
1075,0.086861,-0.129197,0.022628
1076,0.09927,-0.159854,0.032117
1077,0.105839,-0.182482,0.043796
1078,0.107299,-0.2,0.056934
1079,0.106569,-0.213869,0.064964
1080,0.107299,-0.208029,0.052555
1081,0.10438,-0.189051,0.040876
1082,0.09927,-0.159854,0.033577
1083,0.088321,-0.129197,0.030657
1084,0.079562,-0.107299,0.034307
1085,0.066423,-0.083212,0.041606
1086,0.044526,-0.054745,0.056204
1087,0.024088,-0.035036,0.076642
1088,-0.00219,-0.021898,0.110949
1089,-0.024818,-0.019708,0.140876
1090,-0.048175,-0.034307,0.182482
1091,-0.068613,-0.064234,0.225547
1092,-0.073723,-0.106569,0.253285
1093,-0.051825,-0.170803,0.272263
1094,-0.015328,-0.225547,0.261314
1095,0.006569,-0.251095,0.247445
1096,0.026277,-0.268613,0.229927
1097,0.042336,-0.283942,0.208029
1098,0.058394,-0.30292,0.177372
1099,0.074453,-0.323358,0.125547
1100,0.076642,-0.336496,0.060584
1101,0.061314,-0.345985,0.018248
1102,0.040876,-0.358394,-0.005109
1103,0.032117,-0.364234,-0.009489
1104,0.024818,-0.367883,-0.014599
1105,0.023358,-0.367153,-0.017518
1106,0.018978,-0.365693,-0.024818
1107,0.020438,-0.363504,-0.026277
1108,0.022628,-0.356934,-0.031387
1109,0.024088,-0.354015,-0.035036
1110,0.034307,-0.344526,-0.029197
1111,0.046715,-0.331387,-0.028467
1112,0.043066,-0.325547,-0.037226
1113,0.046715,-0.314599,-0.043796
1114,0.045985,-0.316058,-0.043796
1115,0.042336,-0.312409,-0.049635
1116,0.040876,-0.29854,-0.060584
1117,0.037226,-0.283942,-0.071533
1118,0.025547,-0.248175,-0.089051
1119,0.005839,-0.190511,-0.10365
1120,-0.018978,-0.148905,-0.105839
1121,-0.037956,-0.120438,-0.10292
1122,-0.058394,-0.087591,-0.091971
1123,-0.075182,-0.080292,-0.088321
1124,-0.092701,-0.075912,-0.090511
1125,-0.10219,-0.070073,-0.084672
1126,-0.106569,-0.064234,-0.080292
1127,-0.106569,-0.056204,-0.072993
1128,-0.122628,-0.054745,-0.072263
1129,-0.116058,-0.044526,-0.060584
1130,-0.141606,-0.043796,-0.057664
1131,-0.172993,-0.040876,-0.043796
1132,-0.19927,-0.035766,-0.020438
1133,-0.222628,-0.037226,0.00219
1134,-0.246715,-0.043796,0.024818
1135,-0.268613,-0.054015,0.059854
1136,-0.289781,-0.075182,0.092701
1137,-0.289051,-0.079562,0.113139
1138,-0.29562,-0.091241,0.119708
1139,-0.30365,-0.105839,0.124818
1140,-0.308759,-0.114599,0.126277
1141,-0.311679,-0.120438,0.124818
1142,-0.310949,-0.123358,0.133577
1143,-0.307299,-0.116058,0.130657
1144,-0.288321,-0.094891,0.145255
1145,-0.272993,-0.087591,0.163504
1146,-0.258394,-0.086861,0.178832
1147,-0.253285,-0.084672,0.183212
1148,-0.248175,-0.086861,0.189781
1149,-0.243796,-0.086861,0.194161
1150,-0.244526,-0.067153,0.170073
1151,-0.266423,-0.064234,0.129927
1152,-0.289051,-0.078832,0.088321
1153,-0.281752,-0.069343,0.072993
1154,-0.256204,-0.046715,0.070073
1155,-0.240146,-0.037226,0.072263
1156,-0.233577,-0.032117,0.081022
1157,-0.229927,-0.033577,0.111679
1158,-0.213869,-0.037956,0.149635
1159,-0.183942,-0.048905,0.192701
1160,-0.163504,-0.064234,0.216058
1161,-0.140876,-0.074453,0.229197
1162,-0.124818,-0.082482,0.236496
1163,-0.083212,-0.09927,0.243796
1164,-0.037956,-0.131387,0.245985
1165,0.00073,-0.167153,0.238686
1166,0.025547,-0.19854,0.226277
1167,0.048905,-0.240876,0.207299
1168,0.054015,-0.254015,0.19781
1169,0.055474,-0.268613,0.191241
1170,0.058394,-0.283942,0.183212
1171,0.059124,-0.30365,0.167883
1172,0.055474,-0.321168,0.159124
1173,0.052555,-0.340146,0.142336
1174,0.050365,-0.353285,0.130657
1175,0.044526,-0.364964,0.117518
1176,0.035766,-0.378102,0.108029
1177,0.036496,-0.374453,0.114599
1178,0.038686,-0.379562,0.088321
1179,0.040876,-0.378102,0.089781
1180,0.027737,-0.391241,0.081022
1181,0.011679,-0.40438,0.062774
1182,0.00219,-0.409489,0.048905
1183,0.005109,-0.40365,0.028467
1184,0.016058,-0.391971,0.014599
1185,0.031387,-0.375912,0.007299
1186,0.050365,-0.351825,0.00073
1187,0.064964,-0.332847,0.00292
1188,0.075182,-0.323358,0.014599
1189,0.081752,-0.327007,0.051825
1190,0.078102,-0.333577,0.091241
1191,0.073723,-0.336496,0.106569
1192,0.062774,-0.345985,0.124818
1193,0.045255,-0.348175,0.157664
1194,0.033577,-0.348175,0.172993
1195,0.033577,-0.349635,0.172263
1196,0.022628,-0.352555,0.181752
1197,0.005109,-0.358394,0.194161
1198,-0.021168,-0.360584,0.211679
1199,-0.043066,-0.362774,0.221898
1200,-0.063504,-0.363504,0.229927
1201,-0.089051,-0.367883,0.234307
1202,-0.113139,-0.370073,0.234307
1203,-0.135036,-0.376642,0.228467
1204,-0.159854,-0.381022,0.224088
1205,-0.171533,-0.378832,0.221898
1206,-0.179562,-0.378832,0.220438
1207,-0.186861,-0.378832,0.218978
1208,-0.193431,-0.380292,0.214599
1209,-0.19562,-0.376642,0.216788
1210,-0.20073,-0.374453,0.217518
1211,-0.210949,-0.366423,0.218978
1212,-0.229927,-0.363504,0.211679
1213,-0.237226,-0.359124,0.209489
1214,-0.243796,-0.358394,0.205839
1215,-0.254745,-0.362044,0.192701
1216,-0.271533,-0.370073,0.164234
1217,-0.278832,-0.378102,0.140146
1218,-0.276642,-0.384672,0.121898
1219,-0.271533,-0.391241,0.121168
1220,-0.265693,-0.394161,0.124818
1221,-0.259854,-0.39781,0.128467
1222,-0.259124,-0.39854,0.127007
1223,-0.260584,-0.39854,0.121898
1224,-0.262774,-0.39927,0.118248
1225,-0.262044,-0.39781,0.116788
1226,-0.263504,-0.39927,0.116058
1227,-0.268613,-0.39635,0.110219
1228,-0.273723,-0.392701,0.10073
1229,-0.283942,-0.385401,0.092701
1230,-0.29635,-0.371533,0.083212
1231,-0.29854,-0.369343,0.078832
1232,-0.29854,-0.369343,0.076642
1233,-0.30146,-0.365693,0.072993
1234,-0.310219,-0.351095,0.062044
1235,-0.319708,-0.334307,0.051825
1236,-0.318978,-0.334307,0.054015
1237,-0.315328,-0.345255,0.066423
1238,-0.305109,-0.359854,0.085401
1239,-0.291971,-0.373723,0.10365
1240,-0.272993,-0.387591,0.120438
1241,-0.248175,-0.4,0.142336
1242,-0.224088,-0.407299,0.156204
1243,-0.20219,-0.412409,0.167153
1244,-0.172993,-0.415328,0.177372
1245,-0.143066,-0.418248,0.180292
1246,-0.10073,-0.421898,0.172993
1247,-0.057664,-0.418978,0.158394
1248,-0.036496,-0.417518,0.146715
1249,-0.011679,-0.410219,0.130657
1250,0.017518,-0.39927,0.10438
1251,0.029927,-0.394161,0.077372
1252,0.024088,-0.39854,0.058394
1253,0.013869,-0.406569,0.054015
1254,0.006569,-0.410949,0.050365
1255,-0.00073,-0.415328,0.054745
1256,-0.008759,-0.421168,0.053285
1257,-0.027007,-0.429927,0.051095
1258,-0.040876,-0.436496,0.064234
1259,-0.048905,-0.440876,0.074453
1260,-0.045255,-0.437226,0.089051
1261,-0.054745,-0.437226,0.111679
1262,-0.045985,-0.419708,0.154015
1263,-0.009489,-0.349635,0.214599
1264,0.010219,-0.241606,0.246715
1265,0.013139,-0.168613,0.238686
1266,0.00292,-0.111679,0.223358
1267,-0.012409,-0.084672,0.213869
1268,-0.027007,-0.062044,0.20365
1269,-0.035036,-0.048905,0.194891
1270,-0.051095,-0.036496,0.186861
1271,-0.074453,-0.018978,0.170803
1272,-0.1,-0.00365,0.144526
1273,-0.126277,0.008029,0.10438
1274,-0.145985,0.008759,0.082482
1275,-0.170803,0.00438,0.068613
1276,-0.20365,-0.006569,0.065693
1277,-0.233577,-0.029197,0.025547
1278,-0.248905,-0.049635,0.00146
1279,-0.257664,-0.057664,-0.00073
1280,-0.292701,-0.085401,0.018978
1281,-0.313869,-0.108759,0.026277
1282,-0.335766,-0.156204,0.035036
1283,-0.346715,-0.259854,0.056204
1284,-0.328467,-0.324088,0.065693
1285,-0.29781,-0.370803,0.069343
1286,-0.262774,-0.405839,0.071533
1287,-0.205109,-0.436496,0.060584
1288,-0.140876,-0.448905,0.045985
1289,-0.053285,-0.437226,0.038686
1290,0.021898,-0.394891,0.035036
1291,0.077372,-0.338686,0.051825
1292,0.10365,-0.274453,0.088321
1293,0.106569,-0.209489,0.117518
1294,0.091241,-0.153285,0.137226
1295,0.005109,-0.042336,0.153285
1296,-0.080292,-0.00438,0.143796
1297,-0.154745,-0.00073,0.135036
1298,-0.19927,-0.013139,0.133577
1299,-0.235766,-0.030657,0.129197
1300,-0.285401,-0.069343,0.119708
1301,-0.329927,-0.132847,0.089781
1302,-0.348175,-0.19562,0.071533
1303,-0.345985,-0.252555,0.036496
1304,-0.327737,-0.293431,0.008029
1305,-0.309489,-0.324088,-0.00365
1306,-0.288321,-0.346715,-0.014599
1307,-0.267883,-0.364964,-0.024088
1308,-0.240146,-0.391971,-0.018248
1309,-0.212409,-0.413869,-0.009489
1310,-0.20438,-0.418978,-0.005109
1311,-0.215328,-0.413139,-0.005839
1312,-0.254745,-0.383212,-0.012409
1313,-0.289051,-0.345255,-0.017518
1314,-0.311679,-0.276642,-0.032117
1315,-0.319708,-0.227737,-0.028467
1316,-0.317518,-0.213869,-0.034307
1317,-0.313139,-0.188321,-0.033577
1318,-0.312409,-0.162774,-0.024818
1319,-0.310949,-0.142336,-0.014599
1320,-0.305839,-0.124088,-0.010949
1321,-0.30146,-0.110949,-0.00073
1322,-0.291971,-0.088321,0.011679
1323,-0.270073,-0.068613,0.00292
1324,-0.222628,-0.034307,-0.00073
1325,-0.191971,-0.018978,-0.00146
1326,-0.165693,-0.011679,-0.00073
1327,-0.145985,-0.016058,-0.021168
1328,-0.134307,-0.041606,-0.059124
1329,-0.138686,-0.050365,-0.068613
1330,-0.143796,-0.053285,-0.070803
1331,-0.140146,-0.049635,-0.066423
1332,-0.115328,-0.044526,-0.063504
1333,-0.086131,-0.040876,-0.058394
1334,-0.045255,-0.043066,-0.047445
1335,-0.005109,-0.062774,-0.044526
1336,0.013869,-0.077372,-0.044526
1337,0.036496,-0.088321,-0.031387
1338,0.065693,-0.105109,-0.005109
1339,0.086131,-0.151825,-0.00438
1340,0.09781,-0.189781,-0.00292
1341,0.1,-0.228467,0.006569
1342,0.09927,-0.272993,0.027007
1343,0.086861,-0.313869,0.038686
1344,0.072993,-0.331387,0.018248
1345,0.059124,-0.350365,0.013869
1346,0.042336,-0.367153,0.010219
1347,0.029927,-0.380292,0.008029
1348,-0.009489,-0.411679,0.016788
1349,-0.066423,-0.430657,0.00292
1350,-0.140876,-0.425547,-0.025547
1351,-0.188321,-0.40438,-0.041606
1352,-0.229927,-0.378102,-0.045985
1353,-0.242336,-0.362044,-0.054015
1354,-0.261314,-0.338686,-0.057664
1355,-0.272993,-0.332117,-0.051095
1356,-0.276642,-0.335036,-0.045255
1357,-0.279562,-0.321898,-0.051095
1358,-0.292701,-0.29781,-0.050365
1359,-0.30219,-0.262774,-0.051095
1360,-0.30219,-0.210219,-0.053285
1361,-0.305109,-0.157664,-0.033577
1362,-0.29708,-0.120438,-0.022628
1363,-0.271533,-0.10292,-0.037956
1364,-0.245985,-0.091971,-0.056204
1365,-0.232847,-0.080292,-0.056204
1366,-0.215328,-0.056204,-0.043066
1367,-0.19635,-0.038686,-0.035036
1368,-0.168613,-0.027007,-0.032117
1369,-0.131387,-0.007299,-0.007299
1370,-0.128467,0.00073,0.012409
1371,-0.123358,-0.007299,-0.008029
1372,-0.183212,-0.009489,0.015328
1373,-0.268613,-0.050365,0.042336
1374,-0.289781,-0.072993,0.051095
1375,-0.308759,-0.09854,0.036496
1376,-0.316058,-0.125547,0.013139
1377,-0.318248,-0.163504,-0.015328
1378,-0.321898,-0.20365,-0.024088
1379,-0.323358,-0.243796,-0.020438
1380,-0.30292,-0.318248,-0.021168
1381,-0.280292,-0.358394,-0.013869
1382,-0.242336,-0.40073,-0.00146
1383,-0.205109,-0.429197,0.018978
1384,-0.160584,-0.445985,0.037226
1385,-0.127737,-0.448175,0.036496
1386,0.008029,-0.408029,0.035036
1387,0.087591,-0.314599,0.032847
1388,0.108759,-0.218978,0.026277
1389,0.082482,-0.124088,0.005109
1390,0.055474,-0.086861,-0.005839
1391,0.033577,-0.065693,-0.009489
1392,0.00365,-0.042336,-0.010219
1393,-0.045255,-0.023358,-0.016788
1394,-0.10438,-0.015328,-0.027007
1395,-0.20365,-0.038686,-0.029927
1396,-0.252555,-0.069343,-0.027007
1397,-0.288321,-0.09927,-0.013869
1398,-0.315328,-0.121898,0.013139
1399,-0.337226,-0.151825,0.043796
1400,-0.343066,-0.169343,0.10146
1401,-0.329197,-0.161314,0.156204
1402,-0.311679,-0.147445,0.179562
1403,-0.29781,-0.133577,0.191971
1404,-0.280292,-0.119708,0.20292
1405,-0.259124,-0.110219,0.216788
1406,-0.225547,-0.093431,0.229197
1407,-0.180292,-0.081752,0.240146
1408,-0.132847,-0.078832,0.245255
1409,-0.085401,-0.091241,0.250365
1410,-0.105109,-0.113869,0.264964
1411,-0.126277,-0.161314,0.282482
1412,-0.122628,-0.257664,0.285401
1413,-0.089781,-0.308029,0.270073
1414,-0.066423,-0.335036,0.251095
1415,-0.064234,-0.346715,0.243796
1416,-0.074453,-0.354015,0.240146
1417,-0.085401,-0.360584,0.237226
1418,-0.09708,-0.370803,0.229197
1419,-0.109489,-0.390511,0.210949
1420,-0.122628,-0.418978,0.175182
1421,-0.145255,-0.431387,0.146715
1422,-0.159854,-0.435766,0.126277
1423,-0.178832,-0.434307,0.113139
1424,-0.20219,-0.429927,0.093431
1425,-0.222628,-0.421168,0.060584
1426,-0.236496,-0.406569,0.024818
1427,-0.229927,-0.390511,-0.018978
1428,-0.210219,-0.379562,-0.050365
1429,-0.173723,-0.381022,-0.064964
1430,-0.124088,-0.386861,-0.070073
1431,-0.094891,-0.392701,-0.062774
1432,-0.080292,-0.4,-0.053285
1433,-0.091971,-0.40365,-0.052555
1434,-0.072993,-0.408029,-0.040146
1435,0.007299,-0.363504,-0.043796
1436,0.061314,-0.288321,-0.047445
1437,0.063504,-0.147445,-0.043066
1438,0.037226,-0.092701,-0.039416
1439,0.015328,-0.072993,-0.043066
1440,-0.048905,-0.024818,-0.028467
1441,-0.109489,0.0,0.008029
1442,-0.190511,-0.009489,0.017518
1443,-0.259124,-0.048175,0.024088
